document,name,job,jobArea,jobType,phoneNumber,birthDate,city,state,totalSpent,tipo_doc,check_phone_Number,check_jobArea,ano
96857779341,Débora Oliveira,Associado Segurança Líder,Implementação,Oficial,026370226,30-01-1975,Balmes do Sul,SP,473.01,Pessoa Física,True,False,1975
65621395387,Cilene Carvalho,Planejador Marca Global,Otimização,Produtor,04178572903,13-11-1975,Carvalho do Descoberto,GO,131.54,Pessoa Física,True,False,1975
28685582326,Dr. Henri Costa Filho,Gerente Operações Corporativo,Otimização,Representante,22057221250,10-05-1975,Velha Clayton do Sul,AP,817.43,Pessoa Física,True,False,1975
02764532610549,Srta. Sra. Creuza Martins Neto,Especialista Contas Distrito,Usabilidade,Desenvolvedor,4589484759,05-09-1975,Candida do Descoberto,MG,780.54,Pessoa Jurídica,True,False,1975
77548866500,Sr. Glaucia Batista,Administrador Integração Legado,Mobilidade,Supervisor,4885261942,06-04-1975,Nogueira do Descoberto,MG,287.7,Pessoa Física,True,False,1975
35315460150,Sra. Jovenal Silva,Executivo Configuração Direto,,Executivo,4454110857,16-06-1975,Amílcar do Descoberto,MS,668.03,Pessoa Física,True,True,1975
74742253442,Dr. Emilton Oliveira Neto,Coordenador Grupo Interno,Resposta,Representante,3487027057,17-10-1975,Aparecida do Descoberto,PI,133.11,Pessoa Física,True,False,1975
62424757585,Wanderson Batista Neto,Arquiteto Dados Frente,Diretivas,Representante,5843938620,02-12-1975,Moraes de Nossa Senhora,RS,597.17,Pessoa Física,True,False,1975
85428585730,Gleisson Melo Jr.,Designer Soluções Nacional,Configuração,Representante,71689769,09-19-1975,Carvalho do Sul,PI,713.93,Pessoa Física,True,False,1975
17573578026791,Alegria Moraes,Ligação Otimização Regional,Segurança,Ligação,5979730682,22-07-1975,Grande Silvano do Descoberto,DF,725.04,Pessoa Jurídica,True,False,1975
53738689141,Analice Franco,Coordenador Programa Sênior,,Especialista,143241038,22-09-1975,Carvalho de Nossa Senhora,PI,751.44,Pessoa Física,True,True,1975
62005025543007,Luís Martins,Administrador Marca Distrito,Identidade,Coordenador,6965096439,30-03-1975,Hilde do Sul,RS,97.96,Pessoa Jurídica,True,False,1975
44201261641876,Lucilene Santos,Oficial Criativo Corporativo,Qualidade,Agente,87598234743,08-01-1975,Município de Jung do Descoberto,PE,562.08,Pessoa Jurídica,True,False,1975
20333286600,Cleber Pereira Jr.,Facilitador Usabilidade Internacional,Paradigma,Designer,72312971032,06-17-1975,Dejairson do Sul,RO,332.03,Pessoa Física,True,False,1975
14393260538,Jorge Reis,Arquiteto Dados Internacional,Métricas,Engenheiro,28081069436,02-25-1975,Christine do Norte,PE,864.5,Pessoa Física,True,False,1975
58871762452,Natália Moraes,Técnico Dados Corporativo,Mercados,Representante,8182497507,09-12-1975,Braga do Norte,GO,441.84,Pessoa Física,True,False,1975
50485873320,Juvenal Macedo,Representante Dados Dinâmico,Funcionalidade,Oficial,6980113651,13-07-1975,Grande Natasha do Norte,PA,394.57,Pessoa Física,True,False,1975
57248286653379,Analice Xavier,Ligação Resposta Global,Garantia,Agente,9299615341,15-07-1975,Benedita do Norte,BA,789.66,Pessoa Jurídica,True,False,1975
70649053613,Michel Barros,Planejador Segurança Direto,Usabilidade,Produtor,,05-09-1975,Xavier do Descoberto,RS,798.76,Pessoa Física,False,False,1975
47833595128,Raul Oliveira Jr. Filho,Gerente Grupo Líder,Comunicações,Agente,6461588771,03-01-1975,Município de Ramon do Descoberto,MA,1.42,Pessoa Física,True,False,1975
65546628142603,Sr. Masaru Costa Neto,Executivo Diretivas Diretor,Implementação,Assistente,5632696881,14-06-1975,Nova Damiana de Nossa Senhora,PR,282.65,Pessoa Jurídica,True,False,1975
65009616092,Sra. Laine Souza Filho,Agente Pesquisa Legado,Marca,Facilitador,2489084544,07-09-1975,Grande Waldir,SC,967.94,Pessoa Física,True,False,1975
63747579205,Dr. Josimar Batista Jr.,Coordenador Táticas Distrito,Aplicações,Designer,,20-03-1975,Nova Alana,SC,730.98,Pessoa Física,False,False,1975
37744783355252,Srta. Elzo Carvalho Neto,Designer Pesquisa Central,Segurança,Diretor,09270721,29-06-1975,Vasco do Descoberto,AP,37.87,Pessoa Jurídica,True,False,1975
64423478692,Elizabete Albuquerque,Designer Paradigma Direto,Mercados,Especialista,1403526894,02-08-1975,Macedo de Nossa Senhora,MS,656.09,Pessoa Física,True,False,1975
55581548960,Mariangela Costa Filho,Arquiteto Aplicações Distrito,Programa,Assistente,8219701348,31-05-1975,Grande Mariangela do Norte,DF,649.64,Pessoa Física,True,False,1975
38176601705,Wilma Oliveira Neto Neto,Arquiteto Marca Direto,Diretivas,Analista,6460963857,12-07-1975,Velha Iracema,RN,103.69,Pessoa Física,True,False,1975
37977386178,Regina,Associado Identidade Nacional,Mobilidade,Ligação,28881424027,17-05-1975,Município de Ludyenne,RS,417.78,Pessoa Física,True,False,1975
57614004042696,Sergio Moreira,Coordenador Contas Nacional,Marca,Facilitador,2071603202,05-03-1975,Melo do Sul,MT,525.87,Pessoa Jurídica,True,False,1975
22615252601323,Cassio Moraes Filho,Gerente Mercados Internacional,Intranet,Consultor,4338503263,20-02-1975,Oliveira do Norte,PB,934.6,Pessoa Jurídica,True,False,1975
02806725356,Srta. Jussiane,Gerente Garantia Direto,Mercados,Ligação,6364692640,09-06-1975,Nova Durval,PA,514.41,Pessoa Física,True,False,1975
85166215613,Srta. Deborah Carvalho,Supervisor Táticas Investidor,Contas,Supervisor,3589409230,30-04-1975,Santos do Descoberto,PA,549.01,Pessoa Física,True,False,1975
63478064617039,Berenice,Técnico Branding Dinâmico,Marca,Representante,52874617170,22-02-1975,Thais do Sul,MA,32.93,Pessoa Jurídica,True,False,1975
48449341205,Izamar Moraes,Desenvolvedor Identidade Diretor,Intranet,Engenheiro,8583457527,11-09-1975,Albuquerque de Nossa Senhora,BA,733.56,Pessoa Física,True,False,1975
74156310809,Edio Reis Neto,Assistente Criativo Produtos,Interações,Assistente,59669062540,29-03-1975,Yong do Sul,RR,671.83,Pessoa Física,True,False,1975
45126584324,Jozinaldo Santos,Designer Configuração Sênior,Táticas,Administrador,3037683147,11-05-1975,Grande Jung de Nossa Senhora,AC,930.69,Pessoa Física,True,False,1975
26821235465,Jayme,Executivo Aplicações Sênior,Divisão,Executivo,9549971319,19-07-1975,Nova Felice,BA,165.95,Pessoa Física,True,False,1975
12657334652,Anna Martins,Facilitador Grupo Chefe,Branding,Facilitador,,09-14-1975,Nova Anibio,CE,502.47,Pessoa Física,False,False,1975
81650253176,Isabel Albuquerque,Assistente Mobilidade Cliente,Configuração,Agente,6073266725,02-11-1975,Município de Clelber,PA,504.2,Pessoa Física,True,False,1975
61974865207,Walney Carvalho,Desenvolvedor Programa Direto,,Associado,75986098,24-10-1975,Município de Odineide do Descoberto,TO,518.87,Pessoa Física,True,True,1975
