document,name,job,jobArea,jobType,phoneNumber,birthDate,city,state,totalSpent,tipo_doc,check_phone_Number,check_jobArea,ano
77145788233,Sr. Sávio Albuquerque,Estrategista Branding Interno,Resposta,Planejador,0605125291,18-06-1983,Município de Balmes,SE,769.26,Pessoa Física,True,False,1983
30203572571551,Luisa Martins,Designer Intranet Global,Criativo,Planejador,2766362548,13-10-1983,Kiyomi do Norte,MA,657.61,Pessoa Jurídica,True,False,1983
71743405804,Dr. Tânia,Supervisor A infraestrutura Direto,Integração,Designer,7561195294,09-12-1983,Velha Ivonete,PR,195.52,Pessoa Física,True,False,1983
49473523459,Marivania Filho,Representante Identidade Global,Divisão,Especialista,5702499905,25-01-1983,Jean do Norte,MG,683.94,Pessoa Física,True,False,1983
94383750664,Elisete Oliveira,Designer Grupo Dinâmico,Pesquisa,Desenvolvedor,,03-05-1983,Edjane do Sul,RN,972.17,Pessoa Física,False,False,1983
23238158311871,Sra. Eusebio Reis Neto,Assistente Implementação Regional,Soluções,Ligação,50087983,30-10-1983,Grande Dorgival do Sul,PA,751.15,Pessoa Jurídica,True,False,1983
36940756663,Dr. Katias,Designer Usabilidade Regional,Otimização,Diretor,8092870001,14-11-1983,Vila Edwirges,AM,828.39,Pessoa Física,True,False,1983
14734327238,Dilma Oliveira,Ligação Segurança Produtos,Criativo,Planejador,3615932946,10-01-1983,Grande Sônia,AM,298.42,Pessoa Física,True,False,1983
37724574886528,Elídia Macedo Filho,Supervisor Diretivas Produtos,Fatores,Executivo,9366962754,12-03-1983,Vanderli de Nossa Senhora,ES,414.64,Pessoa Jurídica,True,False,1983
84130677829,Sr. Thalita,Agente Mercados Interno,Operações,Executivo,8377431064,10-14-1983,Nova Jevetic,SE,823.91,Pessoa Física,True,False,1983
75281420771,Marinês,Analista Branding Cliente,Ainfraestrutura,Ligação,1205415250,22-09-1983,Município de Kyoko,MT,467.69,Pessoa Física,True,False,1983
26348666551605,Adevar Pereira Jr.,Especialista Táticas Frente,Pesquisa,Estrategista,5492805296,20-09-1983,Grande Yassuyoshi do Norte,AM,125.56,Pessoa Jurídica,True,False,1983
52440784532,Brett,Gerente Métricas Interno,Comunicações,Representante,2711856944,11-01-1983,Grande Rogério,PE,201.7,Pessoa Física,True,False,1983
68612924359,Cássia Oliveira,Engenheiro Usabilidade Investidor,Fatores,Coordenador,9778422110,21-02-1983,Susana do Descoberto,AC,469.14,Pessoa Física,True,False,1983
87647167758,Srta. Cyrus Filho,Gerente Aplicações Distrito,Divisão,Desenvolvedor,7132819280,17-09-1983,Velha Adenir de Nossa Senhora,MA,995.99,Pessoa Física,True,False,1983
25043332697,Srta. Lidiana Franco,Especialista Fatores Cliente,Grupo,Produtor,18916122544,01-02-1983,Velha Andréia do Descoberto,AM,969.56,Pessoa Física,True,False,1983
11766842216,Djanira Moraes,Engenheiro Paradigma Diretor,Ainfraestrutura,Desenvolvedor,0770028324,09-01-1983,Município de Vanderson,RR,691.05,Pessoa Física,True,False,1983
01271038503317,Eliel Batista,Representante Intranet Legado,Garantia,Agente,8234860679,25-03-1983,Barros do Norte,RS,476.67,Pessoa Jurídica,True,False,1983
87226066711526,Andreza Reis,Coordenador Usabilidade Dinâmico,Contas,Assistente,17268548149,13-04-1983,Franco do Sul,MT,470.54,Pessoa Jurídica,True,False,1983
38592592020,Sr. Rya Souza,Ligação Métricas Corporativo,Paradigma,Agente,9962147805,02-24-1983,Oliveira do Norte,RO,36.28,Pessoa Física,True,False,1983
15244353704268,Sr. Iramar Silva Filho,Facilitador Segurança Dinâmico,Qualidade,Consultor,7596793077,26-02-1983,Nova Renate do Descoberto,RS,371.27,Pessoa Jurídica,True,False,1983
10288925432,Srta. Irson Moraes Filho,Engenheiro Métricas Cliente,Paradigma,Desenvolvedor,1254487782,08-31-1983,Neci do Norte,AM,759.11,Pessoa Física,True,False,1983
34616082111,Sra. Guadalupe,Orquestrador Grupo Legado,Marca,Designer,74356542985,28-04-1983,Rudival do Norte,MT,880.89,Pessoa Física,True,False,1983
26344272988,Marcele Souza Filho,Técnico Qualidade Internacional,Qualidade,Consultor,4256636091,05-12-1983,Vila Jozue,RS,381.42,Pessoa Física,True,False,1983
73741872385,Sra. Simao Moreira Filho,Agente Programa Chefe,Pesquisa,Agente,71789729542,04-11-1983,Alicia do Descoberto,ES,29.51,Pessoa Física,True,False,1983
16613220183,Lusimeire Carvalho,Facilitador Integração Diretor,Criativo,Agente,40121140653,28-03-1983,Santos de Nossa Senhora,RO,720.78,Pessoa Física,True,False,1983
88878683523,Edith Braga Neto,Orquestrador Grupo Regional,Contas,Desenvolvedor,13939269347,28-01-1983,Nova Marisete,MT,533.1,Pessoa Física,True,False,1983
76740472297,Rainer Moraes,Técnico Métricas Frente,Operações,Orquestrador,36543492399,15-01-1983,Velha Gildete do Norte,RN,557.26,Pessoa Física,True,False,1983
75524671421,Srta. Filomena Silva,Agente Branding Distrito,Mercados,Produtor,0496623769,19-02-1983,Velha Herval do Descoberto,TO,179.27,Pessoa Física,True,False,1983
22271335620,Dr. Venina Franco Neto,Representante Divisão Chefe,Segurança,Engenheiro,56344291802,12-05-1983,Velha Graziella,SE,591.27,Pessoa Física,True,False,1983
71437543636331,Srta. Enoque Moraes Filho,Representante Métricas Direto,Programa,Técnico,1552353060,30-09-1983,Nova Genaldo,SC,31.72,Pessoa Jurídica,True,False,1983
18565684458319,Jefferson Moraes,Representante A infraestrutura Corporativo,Métricas,Gerente,8430460819,13-04-1983,Velha Suzan de Nossa Senhora,BA,29.1,Pessoa Jurídica,True,False,1983
62522371592,Raffael Carvalho,Oficial Funcionalidade Investidor,Prestaçãodecontas,Assistente,2728195024,08-07-1983,Velha Nádia,DF,815.96,Pessoa Física,True,False,1983
43352455058,Sr. Sr. Jovelino Xavier Filho,Diretor Interações Diretor,Grupo,Consultor,95134712026,24-03-1983,Pereira de Nossa Senhora,RS,895.59,Pessoa Física,True,False,1983
88882654021053,Eleonora Nogueira,Especialista Mercados Dinâmico,Divisão,Produtor,,28-10-1983,Vila Estela do Descoberto,CE,700.16,Pessoa Jurídica,False,False,1983
53866527421343,Marlene Santos Neto,Executivo Prestação de contas Produtos,Dados,Orquestrador,5195027372,06-11-1983,Grande Rosimari,MG,104.12,Pessoa Jurídica,True,False,1983
19383058412,Srta. Marisa Braga,Assistente Marca Direto,Configuração,Engenheiro,5271890177,15-10-1983,Saraiva do Norte,MA,170.13,Pessoa Física,True,False,1983
07641713130,Sr. Max Carvalho Neto,Arquiteto Comunicações Sênior,Mercados,Estrategista,,27-12-1983,Oliveira do Descoberto,SC,762.76,Pessoa Física,False,False,1983
83883428515,Damaris Moraes,Assistente Métricas Interno,Intranet,Facilitador,31090123634,27-09-1983,Ivar de Nossa Senhora,RN,943.76,Pessoa Física,True,False,1983
67393814374,Jürgen Souza Filho,Gerente Mercados Nacional,Prestaçãodecontas,Assistente,9041887892,22-11-1983,Everaldo do Descoberto,SE,884.17,Pessoa Física,True,False,1983
60634865330867,Sr. Angelita Reis,Desenvolvedor Comunicações Sênior,Marketing,Orquestrador,99956720793,20-08-1983,Silva do Sul,RO,274.56,Pessoa Jurídica,True,False,1983
43827751507250,Dr. Marilene Moreira,Engenheiro Programa Central,Funcionalidade,Consultor,9383042851,10-09-1983,Vila Evelyn,PB,455.46,Pessoa Jurídica,True,False,1983
85871292100,Ira Macedo,Produtor Segurança Central,Configuração,Executivo,7197260868,07-05-1983,Weber do Descoberto,MT,690.2,Pessoa Física,True,False,1983
95061898389,Srta. Edilena Pereira,Arquiteto Táticas Corporativo,Rede,Diretor,9785281995,04-28-1983,Braga do Sul,RO,891.38,Pessoa Física,True,False,1983
71860684725039,Ginez Batista,Designer Integração Interno,Dados,Produtor,94598258774,07-11-1983,Nova Telmo,PE,672.03,Pessoa Jurídica,True,False,1983
38332463408,Srta. Adevar,Estrategista Táticas Dinâmico,Segurança,Diretor,9970768278,16-12-1983,Franco do Sul,AC,996.91,Pessoa Física,True,False,1983
52720224324,Sra. Aguinaldo Nogueira Jr.,Desenvolvedor Táticas Chefe,Usabilidade,Produtor,7936190041,01-11-1983,Oliveira do Norte,AP,657.38,Pessoa Física,True,False,1983
17934657463,Phyllis Xavier,Administrador Marketing Cliente,Integração,Coordenador,07880817,21-11-1983,Nova Valmir do Norte,DF,359.67,Pessoa Física,True,False,1983
89324270460,Geir Reis,Representante Intranet Internacional,Dados,Ligação,5900521470,26-09-1983,Braga de Nossa Senhora,RJ,867.99,Pessoa Física,True,False,1983
11961742373,Sr. Christianne Carvalho,Administrador Usabilidade Dinâmico,Divisão,Ligação,8444129047,03-12-1983,Souza do Sul,ES,736.83,Pessoa Física,True,False,1983
27718906744,Salmo Macedo,Estrategista Fatores Frente,Paradigma,Associado,3658725236,16-06-1983,Melo do Norte,SC,833.43,Pessoa Física,True,False,1983
13359636503,Margaret Moraes Filho,Ligação Marca Frente,Interações,Arquiteto,0837088299,13-02-1983,Grande Edileuza do Descoberto,RR,864.09,Pessoa Física,True,False,1983
96911571790,Sr. Ed Souza Filho,Gerente Paradigma Cliente,Soluções,Engenheiro,0691052715,30-08-1983,Nogueira de Nossa Senhora,AP,234.23,Pessoa Física,True,False,1983
11360445364052,Sany Melo,Engenheiro Resposta Global,Mercados,Arquiteto,03070438426,03-08-1983,Heder do Sul,AC,88.99,Pessoa Jurídica,True,False,1983
37552787589,Josefina Nogueira Jr. Filho,Ligação Prestação de contas Investidor,Ainfraestrutura,Ligação,1282280501,02-12-1983,Macedo de Nossa Senhora,AL,132.68,Pessoa Física,True,False,1983
63630644031577,Valmor Franco Neto,Associado Resposta Regional,Marketing,Executivo,7299958583,18-06-1983,Vila Tatiani,PA,156.14,Pessoa Jurídica,True,False,1983
73366185818293,Srta. Tiago Franco,Oficial Integração Nacional,Implementação,Analista,4623436076,11-02-1983,Nova Renata do Norte,RJ,927.89,Pessoa Jurídica,True,False,1983
29915706014,Décio Moraes,Estrategista Otimização Nacional,Usabilidade,Orquestrador,97775674329,04-15-1983,Edith do Sul,MA,399.01,Pessoa Física,True,False,1983
43175886256,Srta. Sra. Edgar Batista,Ligação Marca Produtos,Qualidade,Arquiteto,527081786,16-12-1983,Município de Sandoval do Norte,CE,451.68,Pessoa Física,True,False,1983
68619806254,Sr. Adinete Carvalho,Arquiteto Marketing Diretor,Branding,Designer,9134406967,03-09-1983,Município de Erasmo de Nossa Senhora,RN,849.27,Pessoa Física,True,False,1983
87640701074,Francisca Costa,Produtor Intranet Distrito,Comunicações,Representante,12447957847,02-05-1983,Velha Neiva,PR,118.91,Pessoa Física,True,False,1983
81646247809,Tomiko Martins,Gerente Mercados Investidor,,Orquestrador,5176848107,22-12-1983,Joshua do Descoberto,SE,989.02,Pessoa Física,True,True,1983
27068876072704,Gonzalo Souza,Facilitador Integração Corporativo,Segurança,Engenheiro,1597094627,11-08-1983,Velha Jeovana,PB,547.27,Pessoa Jurídica,True,False,1983
84875804598,Dr. Davi Braga Filho,Administrador Interações Distrito,Marca,Desenvolvedor,0728900475,24-06-1983,Oliveira de Nossa Senhora,PB,681.88,Pessoa Física,True,False,1983
45683786215,Valmira Pereira Jr.,Oficial Marketing Interno,Qualidade,Diretor,65772796680,01-02-1983,Oliveira do Sul,TO,699.28,Pessoa Física,True,False,1983
63377712470884,Edivar Costa Neto,Gerente Contas Legado,Usabilidade,Oficial,9892733867,09-07-1983,Grande Osvaldo do Sul,GO,344.21,Pessoa Jurídica,True,False,1983
65853507311,Dr. Valnir Pereira,Facilitador Operações Corporativo,Grupo,Assistente,87081535188,15-12-1983,Cassio de Nossa Senhora,MT,757.0,Pessoa Física,True,False,1983
08536565117803,Jae Filho,Engenheiro Mercados Corporativo,Segurança,Desenvolvedor,902624107,14-05-1983,Moreira do Norte,BA,816.53,Pessoa Jurídica,True,False,1983
22617493253,Yoshihiko Oliveira Neto,Coordenador Implementação Nacional,Prestaçãodecontas,Agente,44505260117,20-08-1983,Vila Iuri,TO,226.01,Pessoa Física,True,False,1983
67665632734,Marinete Filho,Orquestrador Interações Internacional,Otimização,Oficial,67012173400,24-04-1983,Reis do Descoberto,ES,579.19,Pessoa Física,True,False,1983
30552636160066,Raffael Carvalho Jr.,Coordenador Interações Dinâmico,Fatores,Analista,881922434,05-05-1983,Grande Rosângela,PB,156.12,Pessoa Jurídica,True,False,1983
59053796703,Elizabetth Pereira,Coordenador Grupo Direto,Paradigma,Engenheiro,0828797078,24-03-1983,Vila Felix do Sul,AL,295.48,Pessoa Física,True,False,1983
98391950778,Iracema Santos,Engenheiro Qualidade Cliente,Interações,Designer,00901131,10-01-1983,Nogueira do Sul,AM,294.14,Pessoa Física,True,False,1983
86462846841392,Dr. Janes Costa Jr.,Facilitador A infraestrutura Dinâmico,Identidade,Engenheiro,05492371510,10-07-1983,Eliane do Norte,MT,33.22,Pessoa Jurídica,True,False,1983
00111045725022,Gidevaldo Melo,Administrador Comunicações Nacional,Mobilidade,Especialista,1728188735,15-12-1983,Melo do Sul,MS,476.38,Pessoa Jurídica,True,False,1983
81504210075631,Lucimar,Facilitador Funcionalidade Nacional,Táticas,Assistente,1498596567,02-07-1983,Nova Simon de Nossa Senhora,SE,26.28,Pessoa Jurídica,True,False,1983
68764545849,Revail Oliveira,Designer Marca Global,Integração,Produtor,2126019273,29-08-1983,Lisomar do Descoberto,ES,966.52,Pessoa Física,True,False,1983
