document,name,job,jobArea,jobType,phoneNumber,birthDate,city,state,totalSpent,tipo_doc,check_phone_Number,check_jobArea,ano
77982195016,Srta. Cerilo Oliveira Jr.,Estrategista Marca Central,Mercados,Arquiteto,89370803645,09-06-1987,Vila Yanina do Sul,CE,40.7,Pessoa Física,True,False,1987
48626742835,Edivânia Filho,Gerente Implementação Distrito,Dados,Ligação,59710226907,17-02-1987,Moreira de Nossa Senhora,AL,172.65,Pessoa Física,True,False,1987
07507528588,Christhianne Souza Filho Neto,Assistente Branding Legado,Prestaçãodecontas,Executivo,0145149971,12-12-1987,Nova Angelita de Nossa Senhora,SC,112.57,Pessoa Física,True,False,1987
17666547210101,Edinar Souza,Especialista Fatores Regional,Garantia,Associado,2214491960,09-05-1987,Dalva do Norte,DF,64.95,Pessoa Jurídica,True,False,1987
32113198169,Alecsandro Braga Jr.,Supervisor Segurança Central,Táticas,Consultor,39484028823,20-04-1987,Velha Ednilton,PE,606.11,Pessoa Física,True,False,1987
71359128026,Dr. Mário Carvalho Jr.,Oficial Marketing Nacional,Mercados,Consultor,97149545344,07-02-1987,Grande Nair de Nossa Senhora,MT,992.47,Pessoa Física,True,False,1987
81859451870,Sr. Elzo Nogueira,Coordenador Identidade Chefe,Resposta,Coordenador,,09-03-1987,Emílio do Sul,SC,660.0,Pessoa Física,False,False,1987
22894113293,Naiorama Oliveira,Associado Marca Legado,Segurança,Coordenador,4403771004,29-06-1987,Vila Jaime,RR,595.08,Pessoa Física,True,False,1987
28771277617,Ediraci Carvalho Jr.,Representante Configuração Distrito,Intranet,Consultor,8830007946,08-10-1987,Céphora de Nossa Senhora,RR,732.06,Pessoa Física,True,False,1987
58381533694,Salin Oliveira Neto,Supervisor Identidade Internacional,Integração,Coordenador,6113219325,20-07-1987,Nova Christine,BA,76.07,Pessoa Física,True,False,1987
66073345631,Claudineia Reis Neto,Agente Prestação de contas Dinâmico,Mercados,Orquestrador,24388248989,12-06-1987,Grande Otávio,MT,35.43,Pessoa Física,True,False,1987
67726732717,Simone,Agente Intranet Central,Grupo,Técnico,52847962515,06-08-1987,Velha Iracilda,RS,180.26,Pessoa Física,True,False,1987
05564015705060,Allysson Reis,Facilitador Contas Cliente,Prestaçãodecontas,Ligação,89873324867,05-10-1987,Auselicia do Descoberto,SP,104.02,Pessoa Jurídica,True,False,1987
63513374704,Denise Albuquerque Neto Neto,Representante Otimização Produtos,Diretivas,Gerente,69634707,27-08-1987,Nova Cátia,AC,234.33,Pessoa Física,True,False,1987
10784118472895,Srta. Florencio Melo,Orquestrador Mercados Regional,Qualidade,Coordenador,3462915091,18-10-1987,Alcindo do Norte,PI,994.23,Pessoa Jurídica,True,False,1987
73802087583602,Neuza Xavier,Especialista Contas Direto,Implementação,Planejador,06911053125,10-02-1987,Conceição de Nossa Senhora,PE,739.65,Pessoa Jurídica,True,False,1987
34017206753675,Sra. Ilza Xavier,Orquestrador Identidade Interno,Garantia,Produtor,6179786517,26-10-1987,Grande Anatalia do Sul,BA,580.95,Pessoa Jurídica,True,False,1987
85086052696,Kennedy Martins Neto,Associado Táticas Internacional,Pesquisa,Diretor,6789036979,10-12-1987,Grande Rosalino,CE,937.28,Pessoa Física,True,False,1987
87420576660790,Alexis Costa,Especialista Programa Cliente,Fatores,Técnico,4762448138,20-11-1987,Município de Priscila de Nossa Senhora,PB,631.88,Pessoa Jurídica,True,False,1987
53755342073,Kelin Melo Filho,Arquiteto Intranet Dinâmico,Diretivas,Desenvolvedor,,27-04-1987,Albuquerque do Norte,AC,565.31,Pessoa Física,False,False,1987
65106560438,Srta. Christian Nogueira,Agente A infraestrutura Internacional,Dados,Ligação,,17-06-1987,Nova Richard,PE,976.35,Pessoa Física,False,False,1987
94417055513,Jaderson Carvalho,Associado Aplicações Cliente,Interações,Planejador,38052764782,24-07-1987,Flavia do Descoberto,BA,543.55,Pessoa Física,True,False,1987
29276686711,Sr. Selma Souza,Planejador Dados Cliente,Fatores,Técnico,5180825049,03-07-1987,Grande Soraya do Descoberto,MS,186.13,Pessoa Física,True,False,1987
51179328388,Srta. Peregrino,Oficial Contas Central,Interações,Arquiteto,,26-05-1987,Souza de Nossa Senhora,SP,143.44,Pessoa Física,False,False,1987
87556188710,Elivana Albuquerque,Executivo Rede Global,Marketing,Orquestrador,2681719499,26-03-1987,Senichiro do Norte,MT,916.55,Pessoa Física,True,False,1987
17018553210,Sra. Lucia Carvalho,Supervisor Resposta Distrito,Diretivas,Engenheiro,6736849418,18-01-1987,Lêda de Nossa Senhora,AC,306.07,Pessoa Física,True,False,1987
81630874488488,Rodolfo Franco,Arquiteto Contas Chefe,Garantia,Facilitador,9414604134,13-02-1987,Siniti do Norte,CE,892.85,Pessoa Jurídica,True,False,1987
73557450260,Samuel Souza Neto,Supervisor Soluções Regional,Paradigma,Produtor,31482239004,16-10-1987,Grande Masaru,PI,606.32,Pessoa Física,True,False,1987
57034588899,Sr. Théo Macedo Jr.,Associado Aplicações Regional,Qualidade,Diretor,7096848628,12-08-1987,Velha Rosangela do Sul,RR,5.93,Pessoa Física,True,False,1987
71743674225800,Srta. Kleber Oliveira Jr.,Técnico A infraestrutura Produtos,Pesquisa,Administrador,5148129504,16-02-1987,Nova Eduarte,PA,907.44,Pessoa Jurídica,True,False,1987
81466673680,Raquel Filho,Consultor Mobilidade Dinâmico,Contas,Gerente,7012576392,05-02-1987,Cassia de Nossa Senhora,MT,728.44,Pessoa Física,True,False,1987
53767684900,Gildete,Engenheiro Programa Produtos,Branding,Associado,78373675,23-09-1987,Souza do Descoberto,PB,455.47,Pessoa Física,True,False,1987
85577063833,Geisa Carvalho,Consultor Operações Distrito,Usabilidade,Técnico,2257770113,04-09-1987,Moreira do Sul,AM,554.67,Pessoa Física,True,False,1987
64156582124,Bizunish Saraiva Jr.,Consultor Resposta Dinâmico,Pesquisa,Diretor,03219546,04-05-1987,Grande Nora do Sul,MA,5.5,Pessoa Física,True,False,1987
16456367395,Rosimari Reis,Diretor Grupo Produtos,Ainfraestrutura,Assistente,4969820453,11-01-1987,Enrico do Norte,ES,573.94,Pessoa Física,True,False,1987
71645303608,Margarida Moreira Neto,Administrador Programa Distrito,Qualidade,Assistente,0327916608,24-04-1987,Macedo do Descoberto,PE,75.9,Pessoa Física,True,False,1987
63656903395,Mariangela,Analista Configuração Regional,Programa,Especialista,3892814772,16-08-1987,Município de Beno do Descoberto,SE,608.35,Pessoa Física,True,False,1987
81580702704409,Junis Melo Jr.,Executivo Marca Investidor,Operações,Estrategista,4019184856,05-12-1987,Martins do Norte,AP,335.68,Pessoa Jurídica,True,False,1987
