document,name,job,jobArea,jobType,phoneNumber,birthDate,city,state,totalSpent,tipo_doc,check_phone_Number,check_jobArea,ano
61864401863700,Abdias Reis,Arquiteto Rede Dinâmico,Divisão,Assistente,9280617568,17-02-1986,Nova Edjane,MS,373.13,Pessoa Jurídica,True,False,1986
54954512794,Jeosadaque,Oficial Táticas Direto,Táticas,Arquiteto,4353572224,15-06-1986,Moraes do Sul,TO,522.9,Pessoa Física,True,False,1986
27773683388204,Rosa Carvalho Filho,Executivo Interações Investidor,Operações,Administrador,7590601895,24-02-1986,Costa de Nossa Senhora,RJ,547.01,Pessoa Jurídica,True,False,1986
53819976124,Yvo Souza,Arquiteto Dados Dinâmico,Comunicações,Estrategista,,09-12-1986,Nova Giuma,RJ,660.75,Pessoa Física,False,False,1986
81315772876,Dr. Newton,Especialista Aplicações Cliente,Programa,Analista,4015615364,25-12-1986,Vila Chiun,PA,397.26,Pessoa Física,True,False,1986
11340376946,Rinaldo Carvalho Jr. Neto,Supervisor Usabilidade Internacional,Métricas,Desenvolvedor,96503202452,27-12-1986,Cenira do Sul,AL,831.11,Pessoa Física,True,False,1986
62570104892,Olga Melo,Ligação Programa Líder,Resposta,Supervisor,9401418032,18-01-1986,Batista do Sul,SE,594.41,Pessoa Física,True,False,1986
58740466310,Annia Barros,Oficial Mercados Dinâmico,Marketing,Assistente,3760114613,03-04-1986,Batista do Sul,SP,948.14,Pessoa Física,True,False,1986
36197087626,Srta. Rosalvo,Facilitador Otimização Dinâmico,Dados,Desenvolvedor,84443202875,14-03-1986,Martins do Descoberto,SP,357.51,Pessoa Física,True,False,1986
13532733773,Eleonora Nogueira,Arquiteto Dados Regional,Dados,Técnico,3007067351,07-10-1986,Manabu do Sul,DF,293.84,Pessoa Física,True,False,1986
64291721390,Linoel,Engenheiro Intranet Direto,Diretivas,Analista,8278303372,26-04-1986,Nidia do Sul,RO,151.56,Pessoa Física,True,False,1986
23920535707,Sra. Grécia Silva,Gerente Aplicações Chefe,Otimização,Ligação,4105069269,16-01-1986,Nova Jonelice do Sul,SP,417.89,Pessoa Física,True,False,1986
13875785452,Demétrio Costa Neto,Gerente Paradigma Diretor,Programa,Oficial,0677811320,10-04-1986,Macedo do Norte,AP,889.97,Pessoa Física,True,False,1986
23304442731,Dr. David Souza Filho,Representante Soluções Central,Pesquisa,Técnico,6195678716,03-20-1986,Nova Gisele do Norte,RR,893.32,Pessoa Física,True,False,1986
15140043148139,Srta. Ildefonso Filho,Consultor Interações Sênior,Configuração,Orquestrador,6845344265,30-07-1986,Macedo do Norte,RJ,717.72,Pessoa Jurídica,True,False,1986
85227274223,Yanina Carvalho,Associado Dados Cliente,Garantia,Produtor,00268220574,12-11-1986,Reis do Descoberto,ES,202.86,Pessoa Física,True,False,1986
23835147056,Dr. Messias Santos,Administrador Mobilidade Dinâmico,Integração,Executivo,5790727012,27-07-1986,Vila Braulio,BA,275.19,Pessoa Física,True,False,1986
66353487860,Zezito Oliveira,Assistente Diretivas Distrito,Ainfraestrutura,Consultor,6226173664,19-01-1986,Heloiza do Norte,RJ,174.56,Pessoa Física,True,False,1986
40543047147567,Djeferson Santos,Orquestrador Contas Cliente,Paradigma,Planejador,3829466064,15-06-1986,Onivaldo do Sul,SC,698.02,Pessoa Jurídica,True,False,1986
