document,name,job,jobArea,jobType,phoneNumber,birthDate,city,state,totalSpent,tipo_doc,check_phone_Number,check_jobArea,ano
58240149308,Lillian Saraiva Neto Neto,Técnico Fatores Líder,Paradigma,Associado,8074497351,02-12-1962,Rizia do Norte,ES,938.29,Pessoa Física,True,False,1962
57371262182,Dr. Marilis,Oficial Identidade Cliente,Grupo,Orquestrador,16616811728,09-11-1962,Grande Leone de Nossa Senhora,PB,757.67,Pessoa Física,True,False,1962
68722648100,Mariella Nogueira,Designer Mercados Direto,Pesquisa,Facilitador,,04-11-1962,Vila Alexsandro,MA,86.13,Pessoa Física,False,False,1962
63729656589,Ginaldo Souza Neto,Produtor Resposta Chefe,Configuração,Consultor,5144685920,02-08-1962,Santos do Descoberto,RN,571.83,Pessoa Física,True,False,1962
74694135961,Geni Filho,Administrador Resposta Legado,Funcionalidade,Oficial,29214298137,06-07-1962,Vila Leopoldo do Sul,PI,202.41,Pessoa Física,True,False,1962
57917917479,Sra. Thaiza Santos,Diretor Qualidade Produtos,Marketing,Associado,3970722677,23-02-1962,Velha Nilsa do Descoberto,PI,547.8,Pessoa Física,True,False,1962
32310728058295,Franziska Martins,Produtor Contas Frente,Prestaçãodecontas,Executivo,3600241170,07-05-1962,Souza do Norte,CE,132.56,Pessoa Jurídica,True,False,1962
31211156508,Dr. Crispim Moreira Filho,Estrategista Usabilidade Investidor,Comunicações,Produtor,,29-04-1962,Christhianne do Descoberto,AM,666.63,Pessoa Física,False,False,1962
16214177608,Vitorino Moreira,Oficial Configuração Corporativo,Marketing,Desenvolvedor,31643669708,26-08-1962,Costa do Descoberto,AM,260.3,Pessoa Física,True,False,1962
76615641428147,Kelson Braga,Supervisor Diretivas Frente,Ainfraestrutura,Supervisor,3603075244,09-24-1962,Martins do Sul,AM,132.73,Pessoa Jurídica,True,False,1962
45342581605,Sr. Adevar Barros Jr.,Diretor Operações Frente,Interações,Agente,2578087257,28-08-1962,Yosxio do Sul,AM,672.9,Pessoa Física,True,False,1962
67325980400,Dr. Cleide Carvalho,Ligação Soluções Nacional,Comunicações,Produtor,0358138004,02-12-1962,Grande Joedir,AP,803.3,Pessoa Física,True,False,1962
89241486724,Mariane Carvalho Filho,Produtor Mobilidade Interno,Prestaçãodecontas,Representante,3396390737,26-04-1962,Arethusa de Nossa Senhora,TO,903.9,Pessoa Física,True,False,1962
13738261265,Marcilia Moreira Filho,Consultor Táticas Interno,Métricas,Técnico,4118062949,24-09-1962,Santos do Descoberto,RN,604.41,Pessoa Física,True,False,1962
38621332221,Cristiana,Desenvolvedor Pesquisa Internacional,Otimização,Orquestrador,3885847985,28-08-1962,Município de Adeilton,MT,892.43,Pessoa Física,True,False,1962
72352767113,Dr. Daily Santos Filho,Representante Funcionalidade Nacional,Implementação,Designer,0599158523,11-11-1962,Irson de Nossa Senhora,RN,264.07,Pessoa Física,True,False,1962
