document,name,job,jobArea,jobType,phoneNumber,birthDate,city,state,totalSpent,tipo_doc,check_phone_Number,check_jobArea,ano
58412777743,Sra. Lhirton Batista Jr.,Produtor Intranet Nacional,Configuração,Arquiteto,33700421213,12-05-1985,Batista do Sul,PA,300.22,Pessoa Física,True,False,1985
43558676688,Eugênio,Designer Aplicações Regional,Implementação,Planejador,0769735111,12-20-1985,Moreira do Norte,CE,862.68,Pessoa Física,True,False,1985
73929672235,Pasquale Nogueira Filho,Produtor Criativo Sênior,Táticas,Engenheiro,6506937668,03-10-1985,Moreira do Norte,BA,903.33,Pessoa Física,True,False,1985
10215626370,Suzana,Engenheiro Mercados Direto,Qualidade,Gerente,2813723436,02-10-1985,Adriana do Norte,SE,226.21,Pessoa Física,True,False,1985
35252431620,Izis Barros Filho,Designer Implementação Investidor,Comunicações,Supervisor,8563650686,08-07-1985,Elen de Nossa Senhora,RN,338.22,Pessoa Física,True,False,1985
78137666109,Dr. Natale Nogueira,Associado Rede Direto,Configuração,Gerente,44256032282,15-12-1985,Neuza de Nossa Senhora,BA,685.5,Pessoa Física,True,False,1985
93472107731,Dr. Silvania Braga,Associado A infraestrutura Nacional,Aplicações,Designer,18909916203,04-19-1985,Sidnei do Descoberto,PB,73.47,Pessoa Física,True,False,1985
02842834100,Irenio,Orquestrador Integração Central,,Administrador,0301117742,11-12-1985,Aminadab do Sul,AL,658.03,Pessoa Física,True,True,1985
64705667838699,Filipe Santos,Representante Prestação de contas Corporativo,Usabilidade,Diretor,5702418034,03-01-1985,Édio do Norte,DF,341.6,Pessoa Jurídica,True,False,1985
21628551518,Srta. Ira Braga,Arquiteto Aplicações Líder,Aplicações,Orquestrador,,07-10-1985,Silva do Norte,RJ,923.33,Pessoa Física,False,False,1985
84304556479,Renan Souza,Associado Resposta Chefe,Programa,Facilitador,9023279669,27-05-1985,Kensei de Nossa Senhora,RO,821.42,Pessoa Física,True,False,1985
31531384358,Altafini Braga,Executivo Contas Central,Programa,Designer,3369940403,06-11-1985,Moreira do Descoberto,RN,646.34,Pessoa Física,True,False,1985
29284852013,Ronie Neto,Técnico Diretivas Interno,Identidade,Administrador,,05-29-1985,Grande Jurema,MS,207.25,Pessoa Física,False,False,1985
83813185486,Srta. Elenice Moreira,Estrategista Otimização Sênior,Diretivas,Consultor,9079585930,03-25-1985,Basilio do Descoberto,GO,504.51,Pessoa Física,True,False,1985
52084340752003,Dr. Markus Melo Filho,Estrategista Marketing Internacional,Paradigma,Administrador,1861027367,18-07-1985,Município de Núbia,CE,78.35,Pessoa Jurídica,True,False,1985
