document,name,job,jobArea,jobType,phoneNumber,birthDate,city,state,totalSpent,tipo_doc,check_phone_Number,check_jobArea,ano
76684148787,Charlleny Braga,Oficial Criativo Dinâmico,Configuração,Estrategista,6242169799,20-05-1972,Município de Iara,GO,913.8,Pessoa Física,True,False,1972
69563792602,Adalto Carvalho,Orquestrador Pesquisa Direto,Usabilidade,Oficial,641651923,12-06-1972,Thaisa do Sul,TO,377.77,Pessoa Física,True,False,1972
39481762483,Dr. Valdirene Costa Neto,Executivo Marca Regional,,Produtor,08994475247,30-03-1972,Grande Jurema do Descoberto,CE,863.68,Pessoa Física,True,True,1972
62805266084087,Sra. Taiane Melo Filho,Arquiteto Implementação Líder,Garantia,Facilitador,62808653384,05-21-1972,Franciso do Descoberto,AL,998.24,Pessoa Jurídica,True,False,1972
02748114132,Benilde Albuquerque Jr.,Planejador Marca Regional,,Especialista,26547904639,22-01-1972,Nova Elan,MT,504.03,Pessoa Física,True,True,1972
87641884261,Srta. Josue Oliveira,Administrador Dados Sênior,Segurança,Arquiteto,9799157528,09-06-1972,Velha Cesar do Norte,RN,93.99,Pessoa Física,True,False,1972
37238266520,Hiromi Reis Filho Filho,Agente Usabilidade Distrito,Soluções,Engenheiro,9903177691,11-25-1972,Elan de Nossa Senhora,PE,761.14,Pessoa Física,True,False,1972
88056241019,Dr. Amilcar Santos,Designer Resposta Corporativo,Fatores,Planejador,769147010,16-11-1972,Grande Andreia,RS,169.84,Pessoa Física,True,False,1972
96413658940,Nora Macedo Filho,Produtor Aplicações Legado,Dados,Diretor,06792695768,26-02-1972,Nova Judimar de Nossa Senhora,AL,906.96,Pessoa Física,True,False,1972
86213232737,Rozania Carvalho Neto,Planejador Fatores Líder,Usabilidade,Diretor,2524953628,19-11-1972,Nova Ralph,RN,563.85,Pessoa Física,True,False,1972
48577884465,Josbecasi Melo Neto,Administrador Criativo Interno,Configuração,Planejador,56070869473,17-10-1972,Velha Lindenberg,DF,598.11,Pessoa Física,True,False,1972
22718037442705,Joana,Planejador Segurança Regional,Mobilidade,Coordenador,3879154385,30-04-1972,Martins do Norte,MA,331.31,Pessoa Jurídica,True,False,1972
65222733815,Sr. Andrilheia Reis,Facilitador Operações Nacional,Grupo,Arquiteto,66787027438,30-01-1972,Município de Eugênio,PI,84.39,Pessoa Física,True,False,1972
94375813040,Sra. Carla Batista,Gerente Configuração Cliente,Configuração,Associado,6747843302,26-03-1972,Jurataí do Norte,RS,224.14,Pessoa Física,True,False,1972
14546407661,Evando,Assistente A infraestrutura Interno,Garantia,Administrador,,25-10-1972,Velha Vanise,SP,252.14,Pessoa Física,False,False,1972
13882989610,Francimar Moreira,Executivo Intranet Líder,Soluções,Especialista,01476384097,03-04-1972,Carvalho do Sul,RO,297.58,Pessoa Física,True,False,1972
35478672157,Sr. Neslon Nogueira,Coordenador Dados Cliente,Funcionalidade,Administrador,03082584,19-04-1972,Grande Neiva do Norte,RN,546.25,Pessoa Física,True,False,1972
58305708233,Alcione,Oficial Implementação Global,Fatores,Produtor,855880928,09-06-1972,Vila Idalia de Nossa Senhora,PE,646.08,Pessoa Física,True,False,1972
25928484100,Antonia Moreira,Associado Aplicações Internacional,Rede,Representante,74513996177,12-08-1972,Reis de Nossa Senhora,RN,192.48,Pessoa Física,True,False,1972
15206378887,Wedson Franco,Associado Paradigma Direto,Prestaçãodecontas,Produtor,33652037,19-09-1972,Albuquerque do Sul,SC,115.65,Pessoa Física,True,False,1972
38112539219,Aquiles Franco,Produtor Funcionalidade Produtos,Otimização,Agente,2982146189,22-08-1972,Nogueira do Norte,MS,459.19,Pessoa Física,True,False,1972
74140143630,Ellen,Gerente Funcionalidade Dinâmico,Marketing,Orquestrador,54717346278,13-03-1972,Geny do Sul,MT,52.89,Pessoa Física,True,False,1972
53781876489,Dr. Antonia Filho,Designer Funcionalidade Regional,Comunicações,Executivo,69977260357,06-22-1972,Saraiva do Sul,MA,775.9,Pessoa Física,True,False,1972
25917978891,Izabel Macedo,Orquestrador Programa Diretor,Dados,Produtor,9507308346,04-23-1972,Mussa de Nossa Senhora,AM,949.89,Pessoa Física,True,False,1972
57481334587,Leny Santos,Executivo Grupo Diretor,Segurança,Especialista,84872576088,15-07-1972,Grande Geovânnio,PB,485.81,Pessoa Física,True,False,1972
93628068002,Wander Batista Jr.,Agente Grupo Dinâmico,Marketing,Engenheiro,9761213102,11-07-1972,Grande Domilson do Sul,TO,267.4,Pessoa Física,True,False,1972
29820721229,Amilcar Costa Filho,Coordenador Operações Regional,Divisão,Associado,3332669945,16-09-1972,Nilton do Sul,MT,175.47,Pessoa Física,True,False,1972
18471120811378,Sr. Isac Costa,Executivo Diretivas Internacional,Paradigma,Consultor,1780204662,13-03-1972,Vila Lucicleide,PB,538.3,Pessoa Jurídica,True,False,1972
