document,name,job,jobArea,jobType,phoneNumber,birthDate,city,state,totalSpent,tipo_doc,check_phone_Number,check_jobArea,ano
21715968727,Sr. Eloa Pereira Filho,Produtor Operações Chefe,Marca,Gerente,4865795685,12-05-1967,Francisca do Descoberto,MA,381.07,Pessoa Física,True,False,1967
15444717112755,Temistocles Melo,Estrategista Identidade Cliente,Otimização,Técnico,0076052090,12-23-1967,Velha Ilton do Norte,RS,675.88,Pessoa Jurídica,True,False,1967
48882982203,Eilson Souza Jr.,Planejador Táticas Distrito,Métricas,Planejador,62029097179,26-04-1967,Nova Emanoel,SE,232.84,Pessoa Física,True,False,1967
95796176862,Etrus Barros Filho,Engenheiro Táticas Chefe,Mobilidade,Supervisor,6729227582,17-11-1967,Velha Meire,MT,282.15,Pessoa Física,True,False,1967
33781666816,Erídice Carvalho Filho,Orquestrador Prestação de contas Produtos,Configuração,Assistente,75948242815,01-10-1967,Thomaz do Norte,PB,0.24,Pessoa Física,True,False,1967
48148253404,Vasco Batista,Facilitador Marketing Dinâmico,Interações,Orquestrador,,15-03-1967,Adelara do Descoberto,GO,165.15,Pessoa Física,False,False,1967
41784545104,Adilson Batista Jr.,Facilitador Funcionalidade Cliente,Ainfraestrutura,Especialista,9871646193,14-07-1967,Grande Mariana,CE,173.06,Pessoa Física,True,False,1967
67667714614,Louise Carvalho,Administrador Operações Investidor,Ainfraestrutura,Diretor,1406015752,15-06-1967,Martins do Norte,ES,670.34,Pessoa Física,True,False,1967
19065465685,Eini Costa Filho,Agente Branding Dinâmico,Aplicações,Produtor,6846327993,11-15-1967,Vila Max,DF,979.42,Pessoa Física,True,False,1967
84682802755,Hercilia Pereira,Representante Segurança Central,Fatores,Assistente,27007380829,06-28-1967,Franco do Norte,RJ,858.6,Pessoa Física,True,False,1967
08161744384755,Giuma Franco Filho,Analista Otimização Produtos,Marca,Agente,83662827108,02-12-1967,Tibério de Nossa Senhora,RJ,594.27,Pessoa Jurídica,True,False,1967
