document,name,job,jobArea,jobType,phoneNumber,birthDate,city,state,totalSpent,tipo_doc,check_phone_Number,check_jobArea,ano
27511213308,Leila Melo,Ligação Resposta Frente,,Analista,3978491494,06-05-1965,Deise do Sul,TO,521.93,Pessoa Física,True,True,1965
21718741391,Sra. Gidevaldo Batista,Designer Mercados Direto,Funcionalidade,Administrador,33065808,10-12-1965,Velha Shoji de Nossa Senhora,RR,305.26,Pessoa Física,True,False,1965
65311873021168,Francival Costa Filho,Orquestrador Marca Regional,Configuração,Agente,7370850744,09-05-1965,Silva do Norte,PB,67.86,Pessoa Jurídica,True,False,1965
23026584867360,Rogaciano Souza,Executivo Rede Legado,Diretivas,Engenheiro,35496800659,17-09-1965,Velha Neusa de Nossa Senhora,MA,531.09,Pessoa Jurídica,True,False,1965
06417488330,Sra. Carmo Albuquerque Filho,Gerente Soluções Produtos,Marca,Engenheiro,1016236762,02-04-1965,Município de Lúcia do Norte,AL,396.02,Pessoa Física,True,False,1965
03160530310,Dr. Soraya Macedo,Arquiteto Rede Diretor,Mobilidade,Designer,8830484848,16-11-1965,Município de Sherida de Nossa Senhora,MG,680.34,Pessoa Física,True,False,1965
72042055572640,Remi Saraiva,Consultor Interações Produtos,Táticas,Facilitador,7431974669,28-02-1965,Braga do Descoberto,SC,302.22,Pessoa Jurídica,True,False,1965
86855326633,Jorcy Saraiva Jr.,Assistente Aplicações Distrito,Implementação,Engenheiro,2218610087,09-05-1965,Vila Sibèlle do Sul,RR,243.16,Pessoa Física,True,False,1965
02627212534859,Sra. Marina Albuquerque,Especialista Interações Corporativo,Divisão,Planejador,56562282,23-01-1965,Fernanda do Norte,CE,348.29,Pessoa Jurídica,True,False,1965
21782159207,Vander Albuquerque,Executivo Dados Diretor,Mobilidade,Assistente,1079816140,18-06-1965,Velha Dietmar do Descoberto,SC,900.68,Pessoa Física,True,False,1965
43774102522629,Srta. Sergyo Moreira Neto Neto,Coordenador Intranet Global,Rede,Desenvolvedor,4892090084,10-03-1965,Bráulio do Sul,RR,42.78,Pessoa Jurídica,True,False,1965
27501259364,Sra. Lenycia Costa,Representante Funcionalidade Internacional,Segurança,Oficial,80933503806,11-12-1965,Vila Gláucia do Sul,PR,119.62,Pessoa Física,True,False,1965
78537051829,Sra. Vanderlin Santos Neto,Técnico Qualidade Internacional,Pesquisa,Designer,9144741147,07-10-1965,Wong do Descoberto,DF,671.07,Pessoa Física,True,False,1965
68376202543463,Bruna Macedo,Arquiteto Contas Investidor,Usabilidade,Técnico,0883270659,19-04-1965,Moreira de Nossa Senhora,MT,373.88,Pessoa Jurídica,True,False,1965
55172586386096,Vando Melo,Executivo Mercados Central,Qualidade,Especialista,65328962660,23-07-1965,Velha Ademar,SP,330.95,Pessoa Jurídica,True,False,1965
06910485416,Osmundo Pereira Filho,Oficial Usabilidade Distrito,Aplicações,Gerente,2068452198,17-04-1965,Cíntia do Sul,PE,959.77,Pessoa Física,True,False,1965
62267688948,Veronica Nogueira Filho Neto,Estrategista Métricas Corporativo,Grupo,Gerente,5730578405,07-07-1965,Grande Giomar,GO,386.53,Pessoa Física,True,False,1965
67775260418767,Denilson Nogueira,Coordenador Comunicações Distrito,,Assistente,82972992968,17-06-1965,Nova Binggeli,PB,464.77,Pessoa Jurídica,True,True,1965
34543053222,Sr. Dr. Adeildo Barros,Consultor Fatores Nacional,Comunicações,Planejador,0333002805,10-24-1965,Nogueira do Norte,TO,247.01,Pessoa Física,True,False,1965
39488525886,Edirez Carvalho,Arquiteto Mercados Diretor,Branding,Planejador,39720669891,12-03-1965,Jadir do Sul,RO,259.49,Pessoa Física,True,False,1965
73697482785,Dr. Dijosilene Pereira,Orquestrador A infraestrutura Regional,Métricas,Facilitador,34039270,15-06-1965,Gentil do Descoberto,TO,508.09,Pessoa Física,True,False,1965
36355491260,Srta. Genes Xavier,Produtor Interações Central,Dados,Facilitador,4904361442,14-10-1965,Karen do Norte,AL,194.57,Pessoa Física,True,False,1965
32966475706,Sra. Karla Costa,Estrategista Qualidade Regional,Integração,Assistente,83077980417,19-09-1965,Nova Evaldo do Descoberto,BA,918.16,Pessoa Física,True,False,1965
98946375159,Tania Reis Jr.,Arquiteto Interações Líder,Fatores,Administrador,36675173969,06-02-1965,Nogueira do Descoberto,PI,628.44,Pessoa Física,True,False,1965
30331763800,Wilton Saraiva,Coordenador Branding Corporativo,Resposta,Designer,6356606452,14-06-1965,Gláucio de Nossa Senhora,PR,785.12,Pessoa Física,True,False,1965
16522361396,Sr. Natália Carvalho Filho,Analista Branding Investidor,Criativo,Produtor,3624007816,03-03-1965,Município de Toshiro,RR,497.74,Pessoa Física,True,False,1965
84742663942,Gleuza Silva,Representante Contas Sênior,Otimização,Arquiteto,3028764994,17-04-1965,Município de Dernevaldo,SP,978.64,Pessoa Física,True,False,1965
84420387826716,Hideo Oliveira,Agente Marca Internacional,Pesquisa,Diretor,6662812928,18-05-1965,Nova Ivani do Sul,ES,571.13,Pessoa Jurídica,True,False,1965
33008279309,Sr. Kíldere Martins Jr.,Gerente Grupo Líder,Configuração,Supervisor,04195776077,08-14-1965,Nova Terezinha do Norte,RO,295.35,Pessoa Física,True,False,1965
55254436514,Dr. Eloa,Administrador Fatores Sênior,Implementação,Designer,9425369797,22-09-1965,Grande Martin,MT,296.62,Pessoa Física,True,False,1965
58195897185,Helder Melo,Supervisor Usabilidade Central,Contas,Facilitador,19079490749,05-08-1965,Moreira do Norte,RS,548.93,Pessoa Física,True,False,1965
24264789427,Sra. Vanda Neto,Oficial Integração Frente,,Desenvolvedor,35401890313,21-11-1965,Nova Alessandra,AP,425.93,Pessoa Física,True,True,1965
56055720653765,Edercio Braga,Desenvolvedor Integração Sênior,Implementação,Gerente,,13-03-1965,Justo do Descoberto,RO,271.84,Pessoa Jurídica,False,False,1965
46463588245,Maisa Braga,Arquiteto A infraestrutura Sênior,Divisão,Coordenador,7880496644,29-04-1965,Nélio do Descoberto,PI,284.59,Pessoa Física,True,False,1965
86653838676,Vanessa Oliveira,Desenvolvedor Mobilidade Corporativo,Métricas,Oficial,0991257067,25-01-1965,Moraes do Sul,PB,583.44,Pessoa Física,True,False,1965
76726577412330,Srta. Dione Nogueira,Agente Interações Líder,Grupo,Orquestrador,1557174100,27-04-1965,Albuquerque do Norte,CE,850.07,Pessoa Jurídica,True,False,1965
37863458641,Sra. Santo Santos,Orquestrador Identidade Central,Otimização,Orquestrador,34668606638,09-04-1965,Nova Edelswitha,AP,397.98,Pessoa Física,True,False,1965
85347350081327,Itemilton Silva Filho,Designer Resposta Distrito,Segurança,Técnico,247918522,17-07-1965,Vila Sadako do Descoberto,RN,372.45,Pessoa Jurídica,True,False,1965
61080272909,Daniela Oliveira Jr.,Analista Métricas Investidor,Implementação,Engenheiro,76914577795,01-08-1965,Grande Eduarte,TO,975.35,Pessoa Física,True,False,1965
29994851403,Sra. Renato Martins,Gerente Qualidade Líder,Garantia,Estrategista,9968470995,20-09-1965,Grande Honero,PA,178.76,Pessoa Física,True,False,1965
33661434101,Italo Batista Filho,Técnico Implementação Direto,Configuração,Agente,86216681017,06-28-1965,Nova Leone,PA,741.08,Pessoa Física,True,False,1965
