document,name,job,jobArea,jobType,phoneNumber,birthDate,city,state,totalSpent,tipo_doc,check_phone_Number,check_jobArea,ano
33309172104,Josafa Saraiva,Oficial Paradigma Legado,Branding,Executivo,5626152013,16-05-1968,Edina de Nossa Senhora,TO,716.02,Pessoa Física,True,False,1968
24195776473,Dr. Jurema Silva Neto,Arquiteto Aplicações Chefe,Ainfraestrutura,Associado,80393343774,14-07-1968,Vila Gregorio,CE,120.93,Pessoa Física,True,False,1968
64673467183,Valderi Xavier,Consultor Usabilidade Regional,Contas,Planejador,9967987820,22-02-1968,Nova Avani do Sul,DF,91.88,Pessoa Física,True,False,1968
28227653081,Yang,Produtor Segurança Dinâmico,Criativo,Gerente,4579305302,28-02-1968,Velha Angelisio do Sul,RO,367.39,Pessoa Física,True,False,1968
69732733438,Srta. Francisca Barros,Designer Rede Central,Interações,Engenheiro,50420409932,19-06-1968,Barros do Sul,PI,40.61,Pessoa Física,True,False,1968
61684489776,Srta. Laurilan,Assistente Diretivas Frente,Segurança,Oficial,46748415,20-10-1968,Velha Edna do Sul,PA,578.7,Pessoa Física,True,False,1968
61453351302,Sra. Vanessa Barros,Coordenador Mercados Investidor,,Analista,8723385068,27-12-1968,Grande Brigida,SC,246.56,Pessoa Física,True,True,1968
46016568643442,Sr. Graciliano Xavier,Administrador Operações Legado,Ainfraestrutura,Administrador,36965065,14-07-1968,Jeova de Nossa Senhora,AL,595.66,Pessoa Jurídica,True,False,1968
58131877400,Elise Oliveira,Consultor Resposta Central,Criativo,Planejador,7612069891,06-20-1968,Vânia do Norte,TO,715.92,Pessoa Física,True,False,1968
38358415303,Corina Reis,Arquiteto Marca Diretor,Mercados,Gerente,6178752356,24-06-1968,Elete do Descoberto,MS,442.98,Pessoa Física,True,False,1968
38360374163,Josuelito Neto,Consultor Intranet Regional,Soluções,Arquiteto,7373456214,05-31-1968,Grande Mara do Sul,MS,134.35,Pessoa Física,True,False,1968
44082326456,Dr. Vanilda Souza Neto,Administrador Rede Regional,Métricas,Designer,8757069739,25-07-1968,Carvalho do Norte,ES,888.58,Pessoa Física,True,False,1968
50073278408,Glauco Oliveira Jr.,Estrategista Intranet Corporativo,Marca,Diretor,3532111872,14-02-1968,Amauri de Nossa Senhora,CE,36.63,Pessoa Física,True,False,1968
54264506528115,Sergio,Desenvolvedor Resposta Chefe,,Especialista,0780165870,29-06-1968,Silva do Norte,PR,291.58,Pessoa Jurídica,True,True,1968
71068213715100,Srta. Fabiana Batista,Orquestrador Resposta Legado,Identidade,Analista,,20-04-1968,Município de Divaldo,SC,6.95,Pessoa Jurídica,False,False,1968
05668324290,Dr. Hercules Barros Filho,Administrador Comunicações Global,Intranet,Executivo,4012110836,06-10-1968,Velha Florisvaldo,MS,808.1,Pessoa Física,True,False,1968
47121265150,Isaltino Braga Jr.,Analista Identidade Legado,Fatores,Orquestrador,0607620944,20-04-1968,Pereira do Descoberto,RN,427.99,Pessoa Física,True,False,1968
36513410380,Samira Batista,Técnico Resposta Produtos,Criativo,Desenvolvedor,2264047167,20-08-1968,Vila Adolfo,RO,413.45,Pessoa Física,True,False,1968
77348552889,Sivaldo Xavier Neto,Administrador Aplicações Frente,Dados,Facilitador,6386902111,18-11-1968,Oliveira do Sul,AC,242.86,Pessoa Física,True,False,1968
29067693391,Sra. Leone,Desenvolvedor Mercados Líder,Táticas,Orquestrador,1630031943,03-22-1968,Ira do Sul,DF,487.0,Pessoa Física,True,False,1968
88521588712,Osorio Batista,Agente Paradigma Regional,Marketing,Ligação,20878796762,17-12-1968,Grande Grécia de Nossa Senhora,SP,295.9,Pessoa Física,True,False,1968
57061646112328,Srta. Ione Oliveira,Facilitador Branding Legado,Prestaçãodecontas,Agente,,09-04-1968,Vila Matilde do Descoberto,AP,657.54,Pessoa Jurídica,False,False,1968
65761720442,Leone Reis,Associado Grupo Global,Dados,Técnico,79247975193,01-04-1968,Grande Adriane do Norte,PR,174.83,Pessoa Física,True,False,1968
45375567814,Almir Santos Jr.,Supervisor Mobilidade Regional,Métricas,Diretor,81820837985,18-04-1968,Município de Nardelle,AM,665.63,Pessoa Física,True,False,1968
00127137408,Sérgio Nogueira Filho,Facilitador Comunicações Global,Funcionalidade,Administrador,26616397915,16-07-1968,Vila Elisabete,CE,412.06,Pessoa Física,True,False,1968
48110030277227,Dr. Romulo Carvalho Filho,Planejador Divisão Chefe,Programa,Planejador,49124048337,10-07-1968,Vila Wallace,AP,196.53,Pessoa Jurídica,True,False,1968
56108058834556,Srta. Clécio,Analista Otimização Interno,Dados,Agente,1714397668,04-25-1968,Município de John do Norte,PI,799.16,Pessoa Jurídica,True,False,1968
83146876507,Jeovane Xavier Neto,Planejador Configuração Legado,Otimização,Oficial,0515418727,20-12-1968,Vila Sidalia,BA,386.05,Pessoa Física,True,False,1968
77489161959,Dr. Geovane Martins,Especialista Mercados Legado,Aplicações,Engenheiro,0749687080,30-04-1968,Saraiva de Nossa Senhora,PE,694.86,Pessoa Física,True,False,1968
55434830580,Dr. Eleonora Barros,Técnico Branding Corporativo,Fatores,Administrador,7542622431,10-09-1968,Leone de Nossa Senhora,AC,665.18,Pessoa Física,True,False,1968
10588307327,Srta. Loan Macedo,Oficial Prestação de contas Líder,Métricas,Orquestrador,73009504753,19-06-1968,Velha Iracy,PR,550.24,Pessoa Física,True,False,1968
03654758300011,Randal Carvalho Neto,Produtor Intranet Líder,Otimização,Coordenador,2717651833,06-05-1968,Barros de Nossa Senhora,SE,558.33,Pessoa Jurídica,True,False,1968
00234651657447,Dr. Clodoaldo Carvalho,Assistente Funcionalidade Diretor,Marca,Ligação,7190492087,17-05-1968,Grande Giovani,RS,658.78,Pessoa Jurídica,True,False,1968
38666002810350,Geni Batista Jr.,Gerente Integração Dinâmico,Interações,Estrategista,2979098690,26-11-1968,Moreira do Sul,SC,720.84,Pessoa Jurídica,True,False,1968
70807550231250,Milorad Xavier,Especialista Funcionalidade Líder,Programa,Técnico,3028783195,20-04-1968,Velha Marisvaldo,CE,68.02,Pessoa Jurídica,True,False,1968
17956314577,Iolanda,Planejador Otimização Nacional,Qualidade,Desenvolvedor,6513363501,09-09-1968,Celina do Norte,MT,886.06,Pessoa Física,True,False,1968
46878734800,Srta. Damiao Silva,Desenvolvedor Funcionalidade Dinâmico,Segurança,Consultor,1616940246,27-01-1968,Nova Pertino,SC,996.58,Pessoa Física,True,False,1968
63448368814,Dr. Edina Carvalho Filho Filho,Coordenador Garantia Investidor,Soluções,Agente,83291031211,13-07-1968,Velha Gracco de Nossa Senhora,RR,462.69,Pessoa Física,True,False,1968
65312691208,Eduardo Jr.,Consultor Rede Sênior,Paradigma,Estrategista,6694279645,10-09-1968,Município de Ilço,MT,837.36,Pessoa Física,True,False,1968
41437730663,Guillaume Costa Jr.,Supervisor Contas Legado,Branding,Coordenador,1666831463,18-10-1968,Município de Jorselino,RO,657.71,Pessoa Física,True,False,1968
03822143767818,Céphora Reis,Analista Programa Produtos,Garantia,Associado,65459861578,24-12-1968,Saraiva do Sul,MA,649.58,Pessoa Jurídica,True,False,1968
55385095249,Dr. Vanderlene Moreira Jr.,Arquiteto Criativo Diretor,Integração,Técnico,63927965040,02-06-1968,Siniti do Sul,RJ,408.65,Pessoa Física,True,False,1968
94515693670,Goretti Souza,Desenvolvedor Métricas Interno,Garantia,Desenvolvedor,7347746006,12-04-1968,Vila Nadir do Descoberto,AP,84.46,Pessoa Física,True,False,1968
85335341831,Fátima Carvalho,Designer Pesquisa Frente,Garantia,Executivo,2909638376,18-05-1968,Vila Mariana,PB,762.44,Pessoa Física,True,False,1968
28611051287877,Jaqueline Reis Neto,Diretor Grupo Dinâmico,Programa,Planejador,5730885729,01-11-1968,Almeida de Nossa Senhora,PI,83.12,Pessoa Jurídica,True,False,1968
31923223496,Thaisa Carvalho,Executivo Integração Cliente,Operações,Produtor,6959830769,10-06-1968,Lervis do Descoberto,MT,498.29,Pessoa Física,True,False,1968
13510728548,Dr. Nicolas Franco,Administrador Mobilidade Produtos,Criativo,Especialista,14007268279,30-04-1968,Souza de Nossa Senhora,RO,318.69,Pessoa Física,True,False,1968
55494776611,Dr. Arturo Moraes,Oficial Usabilidade Diretor,Soluções,Especialista,32299467768,17-11-1968,Velha Izabel,MS,679.49,Pessoa Física,True,False,1968
43041450768858,Helena Martins,Engenheiro Prestação de contas Nacional,Segurança,Executivo,83212995293,08-05-1968,Velha Meire do Descoberto,ES,990.11,Pessoa Jurídica,True,False,1968
26487362719,Davi Souza,Agente Segurança Frente,Comunicações,Diretor,67881617844,09-10-1968,Grande Giovane,AC,214.06,Pessoa Física,True,False,1968
45772775512874,Tomico,Representante Branding Sênior,Resposta,Designer,606313731,31-08-1968,Nogueira do Sul,PI,887.09,Pessoa Jurídica,True,False,1968
78311758301,Dr. Julie Melo,Consultor Grupo Diretor,Grupo,Analista,42670421744,17-08-1968,Grande Vasco do Descoberto,SE,751.94,Pessoa Física,True,False,1968
08354432722752,Dr. Rocio Moraes Neto,Engenheiro Marca Produtos,Implementação,Gerente,90982000882,15-04-1968,Vila Robério,AC,27.45,Pessoa Jurídica,True,False,1968
70151318468,Thereza Silva,Coordenador Qualidade Internacional,Programa,Ligação,69683340776,20-10-1968,Arismildo do Norte,AP,21.93,Pessoa Física,True,False,1968
16363887607,Srta. Sidnei Braga Jr.,Orquestrador Qualidade Nacional,Paradigma,Assistente,45032122598,15-08-1968,Grande Michela,SC,439.76,Pessoa Física,True,False,1968
25641424277,Dr. Marlos Pereira,Especialista Interações Regional,,Consultor,40097323947,24-05-1968,Batista do Norte,SC,739.23,Pessoa Física,True,True,1968
64556856876,Yuriê,Gerente Métricas Corporativo,Pesquisa,Agente,6192136639,08-07-1968,Vitorino de Nossa Senhora,RJ,80.0,Pessoa Física,True,False,1968
20466638761830,Josenilde Costa,Consultor Métricas Direto,Aplicações,Oficial,5022583510,20-09-1968,Grande Glênio do Descoberto,MG,951.83,Pessoa Jurídica,True,False,1968
36655174511,Marisa Braga,Gerente Criativo Interno,Identidade,Executivo,1667886418,10-04-1968,Conceição do Norte,PI,52.08,Pessoa Física,True,False,1968
92922512444,Sr. Ligeria Carvalho,Associado Marca Sênior,Dados,Oficial,07345190,02-05-1968,Nova Fuad,GO,876.13,Pessoa Física,True,False,1968
26245433762,Jeovani Carvalho Filho,Executivo Criativo Líder,Branding,Assistente,4899420835,18-12-1968,Ovidio de Nossa Senhora,RN,964.55,Pessoa Física,True,False,1968
37012167241708,Janedson Nogueira Filho,Agente Paradigma Dinâmico,Interações,Administrador,50256162015,02-12-1968,Martins do Norte,PB,688.18,Pessoa Jurídica,True,False,1968
30283688548,Mariana,Produtor Táticas Sênior,Operações,Facilitador,,09-04-1968,Barros do Sul,ES,567.04,Pessoa Física,False,False,1968
48566541245569,Jussiane Barros,Gerente Segurança Chefe,Funcionalidade,Especialista,00080860698,04-05-1968,Grande Sivirino,PR,503.97,Pessoa Jurídica,True,False,1968
87110885281150,Sabrina Batista Filho,Orquestrador Táticas Nacional,Identidade,Estrategista,8241451094,17-07-1968,Jaquelina do Descoberto,ES,580.08,Pessoa Jurídica,True,False,1968
11671850170130,Sra. Luiza,Representante Intranet Produtos,Grupo,Consultor,4062117447,24-07-1968,Carvalho de Nossa Senhora,PI,375.08,Pessoa Jurídica,True,False,1968
73083158422563,Eusebio Saraiva Filho Filho,Desenvolvedor Paradigma Dinâmico,Mercados,Gerente,1927031950,26-02-1968,Nova Denise,RN,813.54,Pessoa Jurídica,True,False,1968
34431351370,Sebastiana Oliveira,Agente Criativo Dinâmico,Prestaçãodecontas,Arquiteto,5009799873,06-04-1968,Município de Analice,SC,933.57,Pessoa Física,True,False,1968
21756333491,Érica Martins,Orquestrador Garantia Nacional,Interações,Planejador,5881250422,22-01-1968,Vila Ruberval do Sul,SP,597.46,Pessoa Física,True,False,1968
67367778366,Srta. Júlio Moreira,Administrador Diretivas Dinâmico,Marca,Ligação,91252250260,13-10-1968,Nova Heliberto do Sul,MS,368.98,Pessoa Física,True,False,1968
32008979377,Nuno Saraiva,Representante Resposta Cliente,Funcionalidade,Desenvolvedor,99728128984,31-01-1968,Município de Nayara do Descoberto,RJ,710.89,Pessoa Física,True,False,1968
38367476425,Liliane,Gerente Operações Investidor,Aplicações,Arquiteto,0174066701,19-12-1968,Elenice do Norte,PB,278.07,Pessoa Física,True,False,1968
35349887874,Modesto Macedo,Diretor Interações Legado,Dados,Especialista,8424033808,30-01-1968,Conceição do Sul,MS,16.3,Pessoa Física,True,False,1968
44866353538,Srta. Lídia Franco,Consultor Criativo Frente,Marca,Associado,0088192992,06-12-1968,Braga do Sul,PR,341.18,Pessoa Física,True,False,1968
26563284388,Jumara Souza,Orquestrador Dados Interno,Contas,Agente,4538168700,26-04-1968,Saraiva do Sul,CE,166.06,Pessoa Física,True,False,1968
37724278340214,Celcina Macedo,Orquestrador Funcionalidade Líder,Marketing,Arquiteto,4299926605,08-10-1968,Braga do Sul,SC,713.05,Pessoa Jurídica,True,False,1968
24255633932,Elenilza Jr.,Gerente Intranet Interno,Garantia,Engenheiro,6186403167,01-11-1968,Moraes de Nossa Senhora,AP,66.24,Pessoa Física,True,False,1968
46568857033,Regina Franco,Arquiteto Táticas Direto,Integração,Arquiteto,4690206467,05-12-1968,Dioneia de Nossa Senhora,ES,514.51,Pessoa Física,True,False,1968
30147254134480,Elioenay Silva,Analista Integração Regional,Branding,Arquiteto,5924544772,22-04-1968,Dan do Sul,MA,322.71,Pessoa Jurídica,True,False,1968
93873757141,Marcilia Saraiva,Analista Integração Corporativo,Criativo,Administrador,4000249242,14-10-1968,Nova Yonne do Descoberto,RS,741.57,Pessoa Física,True,False,1968
54213902412,Dr. Edmur Saraiva Jr.,Orquestrador A infraestrutura Interno,Marketing,Ligação,90917581032,05-11-1968,Nova Leila de Nossa Senhora,MS,846.64,Pessoa Física,True,False,1968
27816462255470,Ludyenne Xavier,Agente Interações Dinâmico,Mobilidade,Supervisor,89895999208,24-03-1968,Eloizo do Norte,CE,512.24,Pessoa Jurídica,True,False,1968
83517211745,Deusimar Oliveira,Associado Marketing Produtos,Prestaçãodecontas,Diretor,0433104805,04-10-1968,Ramilton do Sul,BA,728.31,Pessoa Física,True,False,1968
46482903304,Nordeliode Franco,Analista Fatores Frente,Prestaçãodecontas,Planejador,7528062356,22-05-1968,Nova Mires,MG,498.16,Pessoa Física,True,False,1968
14423839849,Inês Melo Jr.,Produtor Branding Internacional,Segurança,Supervisor,46706727502,04-12-1968,Nova Valdir,RJ,990.73,Pessoa Física,True,False,1968
81875279512,Marisa Macedo Neto,Administrador Funcionalidade Cliente,Rede,Coordenador,8932738674,30-12-1968,Vila Heloisa,MS,510.9,Pessoa Física,True,False,1968
18953159482,Aletéia Albuquerque Jr.,Especialista Garantia Corporativo,Criativo,Desenvolvedor,26186836,07-01-1968,Martins do Descoberto,AM,47.21,Pessoa Física,True,False,1968
32847636827722,Romir,Orquestrador Aplicações Dinâmico,,Executivo,59702746760,29-12-1968,Velha Priscilla do Norte,RJ,458.02,Pessoa Jurídica,True,True,1968
16286219749,Srta. Lervis Franco,Supervisor Resposta Cliente,Resposta,Representante,37180050085,03-14-1968,Saraiva de Nossa Senhora,RR,156.72,Pessoa Física,True,False,1968
73044887941,Sr. Justo Oliveira,Técnico A infraestrutura Nacional,Pesquisa,Designer,9416118906,23-08-1968,Vila Laura do Sul,MT,206.69,Pessoa Física,True,False,1968
74864615608,Sr. Janete Braga Filho,Produtor Programa Nacional,Divisão,Executivo,00363424,16-09-1968,Grande Erik do Descoberto,AP,691.55,Pessoa Física,True,False,1968
32680542266,Roque Oliveira,Orquestrador Mercados Global,Fatores,Engenheiro,8691651024,04-11-1968,Nova Dionisio,AL,19.85,Pessoa Física,True,False,1968
66723566491,Eleandro Pereira,Coordenador Mercados Central,Aplicações,Designer,9149325392,10-04-1968,Nova Liliam,PR,872.61,Pessoa Física,True,False,1968
41087335014550,Gabrielle Carvalho,Arquiteto Métricas Corporativo,Implementação,Facilitador,93058170788,31-08-1968,Nova Takao,MT,620.47,Pessoa Jurídica,True,False,1968
12133236309,Dr. Gisélia Batista,Oficial Aplicações Dinâmico,Programa,Especialista,63812590,01-03-1968,Plácido do Descoberto,PB,775.24,Pessoa Física,True,False,1968
74295868132,Sr. Jeova Oliveira,Especialista Mobilidade Regional,Métricas,Gerente,2499666458,02-11-1968,Silva do Descoberto,MA,542.05,Pessoa Física,True,False,1968
12241722472396,Isaac Reis Filho,Agente Qualidade Produtos,Identidade,Analista,2224686767,11-04-1968,Grande Iara,AL,838.84,Pessoa Jurídica,True,False,1968
87414167717804,Eloar Filho,Engenheiro Dados Corporativo,Prestaçãodecontas,Analista,73452806885,09-15-1968,Município de Arnesto do Norte,AM,738.04,Pessoa Jurídica,True,False,1968
24741484777,Doval Nogueira,Especialista Integração Regional,Configuração,Produtor,3503701511,08-01-1968,Município de Sara,PA,961.64,Pessoa Física,True,False,1968
21785225642,Sra. Alceninho Melo,Ligação Soluções Direto,Otimização,Oficial,0096132523,07-10-1968,Souza do Sul,RR,572.5,Pessoa Física,True,False,1968
73044415554110,Omero Neto,Designer Paradigma Internacional,Configuração,Consultor,,17-07-1968,Braga de Nossa Senhora,DF,196.12,Pessoa Jurídica,False,False,1968
60033343605337,Mitico Macedo Jr.,Coordenador Criativo Investidor,Mercados,Coordenador,0946019334,20-07-1968,Vila Elenita,PE,128.82,Pessoa Jurídica,True,False,1968
44066633858377,Elivana Braga Filho Filho,Diretor Rede Central,Pesquisa,Especialista,7752505364,05-05-1968,Pereira do Norte,PR,399.67,Pessoa Jurídica,True,False,1968
21394336616,Salete Albuquerque Filho,Diretor Divisão Regional,Grupo,Gerente,,18-02-1968,Velha Celi do Norte,PE,171.23,Pessoa Física,False,False,1968
42833783041167,Su Nogueira,Administrador Funcionalidade Produtos,Rede,Oficial,7183216569,02-08-1968,Oliveira do Descoberto,RS,815.44,Pessoa Jurídica,True,False,1968
54266221592,Dr. Adelmo Saraiva Jr.,Oficial Segurança Produtos,Prestaçãodecontas,Agente,62752131748,28-08-1968,Nova Eron do Descoberto,DF,781.68,Pessoa Física,True,False,1968
35845266724622,Regina,Agente Identidade Corporativo,Operações,Planejador,3640514441,23-12-1968,Nova Marizete do Norte,RN,572.94,Pessoa Jurídica,True,False,1968
36533625253889,Thais Santos Neto,Orquestrador Identidade Investidor,Programa,Coordenador,2557650217,20-04-1968,Vila Eneas do Norte,RS,729.2,Pessoa Jurídica,True,False,1968
53602232178244,Albina Carvalho,Associado Integração Investidor,Usabilidade,Planejador,48189772840,15-10-1968,Nova Nezias do Descoberto,MA,642.35,Pessoa Jurídica,True,False,1968
04322655548,Kazuhiro Saraiva Neto Jr.,Consultor Rede Internacional,Criativo,Planejador,85603110980,01-09-1968,Aurelino de Nossa Senhora,PB,698.47,Pessoa Física,True,False,1968
57957607578,Catarina Oliveira,Administrador Identidade Global,Táticas,Designer,7028346585,11-04-1968,Velha Yuko,RR,518.5,Pessoa Física,True,False,1968
